idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
114,5.7,0.9547134479475957,3.0448620475285773,-10.747470473877065,1.9655924617823697,1.2373241705138955,-0.5991126189461669,0.7264849805919052,0.45794399100817246,-0.21981341152246062,0,70,255.0,255.0,255.0
115,5.75,1.0539,3.1073,-10.7777,2.0018460750647398,1.2601802074823927,-0.6100509941956785,0.7236595507028909,0.45629748773170675,-0.21772159845800854,0,70,255.0,255.0,255.0
116,5.800000000000001,1.154895471153812,3.170878547446887,-10.808474569319849,2.0379446303315727,1.2829449946551157,-0.6209291308382275,0.7202826599704039,0.45429399917720087,-0.21740386724394636,0,70,255.0,255.0,255.0
117,5.8500000000000005,1.2576916489575478,3.2355928298917167,-10.83979264830781,2.0738743410617806,1.3056096074001131,-0.6317913809200733,0.7169057692379169,0.45229051062269504,-0.21708613602988416,0,70,255.0,255.0,255.0
118,5.9,1.3622800911843786,3.3014378386131025,-10.871653442635845,2.1096352072553644,1.328174045717385,-0.6426377444412159,0.71352887850543,0.4502870220681892,-0.216768404815822,0,70,255.0,255.0,255.0
119,5.95,1.4686523556074733,3.368408564889659,-10.904056157975921,2.145227228912323,1.3506383096069319,-0.6534682214016554,0.710151987772943,0.44828353351368333,-0.21645067360175982,0,70,255.0,255.0,255.0
120,6.0,1.5768,3.4365,-10.937,2.180650406032658,1.3730023990687532,-0.6642828118013918,0.7067750970404489,0.4462800449591704,-0.21613294238769587,0,70,255.0,255.0,255.0
121,6.050000000000001,1.6867123945866096,3.5057055952002605,-10.970483307908854,2.2157734857051556,1.395173912754074,-0.6750295273687946,0.6981480898594241,0.4405805024536526,-0.21373568030841184,0,70,255.0,255.0,255.0
122,6.1000000000000005,1.7983701593978658,3.5760126416566536,-11.004500955018479,2.250465215018601,1.4170604493141188,-0.685656379832233,0.6895210826783994,0.43488095994813486,-0.21133841822912786,0,70,255.0,255.0,255.0
123,6.15,1.9117517269158182,3.6474068905129173,-11.039046948173677,2.284725593972995,1.4386620087488875,-0.6961633691917073,0.6808940754973747,0.4291814174426171,-0.20894115614984388,0,70,255.0,255.0,255.0
124,6.2,2.0268355296225136,3.719874092912787,-11.074115294219249,2.3185546225683384,1.4599785910583802,-0.7065504954472175,0.67226706831635,0.42348187493709943,-0.2065438940705599,0,70,255.0,255.0,255.0
125,6.25,2.1436,3.7934,-11.1097,2.3519523008046295,1.481010196242597,-0.7168177585987633,0.6636400611353288,0.41778233243157636,-0.20414663199127236,0,70,255.0,255.0,255.0
126,6.300000000000001,2.262018150499759,3.8679670717520773,-11.145792999044732,2.3845934268478106,1.501559354328591,-0.7268407596866064,0.6420049805919039,0.40418399100816577,-0.19677341152244565,0,70,255.0,255.0,255.0
